metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1789309130.8091,elite,5163.228709345,1781190330.0707,AS31898 Oracle Corporation,ORACLE-BMC-31898,Tokyo,Asia,AS,Japan,JP,,True,Oracle Corporation,35.798,140.1803,False,Oracle Cloud Infrastructure (ap-tokyo-1),True,Tokyo,success,Asia/Tokyo,270-1351,1789051436,1789309130.8091,1080,socks5,152.70.107.226:1080,True,5500.3659725189,59652,83059,41.799160541234,152.70.107.226
True,1789309130.7261,transparent,6450.5214797292,1750185418.5248,AS329422 SAFHOME FIBRE LIMITED,SAFHOME-FIBRE-LIMITED,Nairobi,Africa,AF,Kenya,KE,,False,Safhome Fibre Limited,-1.2841,36.8155,False,SAFHOME-SP,True,Nairobi County,success,Africa/Nairobi,09831,1788898805,1789309130.7261,8080,http,102.209.76.109:8080,False,6491.6501045227,24600,397649,5.8259463018266,102.209.76.109
True,1789309130.6954,elite,8905.6649051729,1789301263.5271,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789298907,1789309130.6954,5665,socks5,45.74.31.30:5665,True,23638.997077942,61,47,56.481481481481,45.74.31.30
True,1789309130.6315,elite,4015.8364952857,1789191128.8923,AS36352 HostPapa,AS-COLOCROSSING,Santa Clara,North America,,United States,US,,True,ColoCrossing,37.353,-121.9544,False,RackNerd LLC,False,California,success,America/Los_Angeles,95052,1789191890,1789309130.6315,40000,socks5,107.173.148.243:40000,True,7981.547832489,1483,755,66.264521894549,107.173.148.243
True,1789309130.6039,elite,8705.7960189363,1789167205.3017,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789165854,1789309130.6039,10224,socks5,45.74.31.30:10224,True,7817.5182342529,795,1183,40.192113245703,45.74.31.30
True,1789309130.348,elite,8334.2542494101,1788969734.0977,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788968186,1789309130.348,4876,socks5,45.74.31.42:4876,True,2843.6691761017,1749,3919,30.857445306987,45.74.31.42
True,1789309130.304,elite,3934.2198848724,1789279442.8736,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789277189,1789309130.304,23055,socks5,45.74.31.42:23055,True,6674.5958328247,10,200,4.7619047619048,45.74.31.42
True,1789309130.3006,elite,9578.0383076214,1778181921.9428,AS9123 JSC TIMEWEB,TimeWeb-AS,St Petersburg,Europe,EU,Russia,RU,,True,"JSC ""TIMEWEB""",59.9417,30.3096,False,"JSC ""TIMEWEB""",True,St.-Petersburg,success,Europe/Moscow,195213,1789159374,1789309130.3006,9050,socks5,91.210.171.169:9050,True,7005.4965019226,27259,96736,21.983950965765,91.210.171.169
True,1789309130.0323,elite,4578.7915879335,1788440516.1195,AS48207 GLB Bulut Teknolojisi Limited Sirketi,GLBBULUTTEKNOLOJISI-AS,Amsterdam,Europe,EU,The Netherlands,NL,,False,GLB Bulut Teknolojisi Limited Sirketi,52.3676,4.90414,False,GLB Bulut Teknolojisi Limited Sirketi,True,North Holland,success,Europe/Amsterdam,1012,1789042579,1789309130.0323,60001,socks5,193.124.15.177:60001,True,5814.1176700592,8242,11048,42.726801451529,193.124.15.177
True,1789309130.0155,elite,5727.026760887,1789186221.6644,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789184605,1789309130.0155,7895,socks5,45.74.31.30:7895,True,4034.6775054932,386,989,28.072727272727,45.74.31.30
True,1789309129.9976,elite,6002.516631037,1789171577.8919,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789169335,1789309129.9976,13535,socks5,45.74.31.42:13535,True,5444.7457790375,640,1141,35.934868051656,45.74.31.42
True,1789309129.9961,elite,1160.5825197293,1787454591.8844,AS198669 KNET TELECOM Ltd,KNET-AS,Yalta,Europe,EU,Ukraine,UA,,False,subroute of KNET TELECOM,44.5014,34.1614,False,KNET TELECOM Ltd,True,Crimea,success,Europe/Simferopol,,1789266333,1789309129.9961,1080,socks5,91.195.86.221:1080,True,716.60161018372,6233,17868,25.861997427493,91.195.86.221
True,1789304609.478,elite,2578.4167653703,1776081860.8143,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Pensacola,North America,,United States,US,,False,Cox Communications Inc.,30.4077,-87.219,False,Cox Communications,True,Florida,success,America/Chicago,32516,1788781289,1789309129.9879,4145,socks5,184.181.217.210:4145,True,1083.0359458923,165584,65613,71.620306491866,184.181.217.210
True,1789309048.3709,elite,1002.7258833086,1783069750.5087,AS197540 netcup GmbH,netcup-AS,Nuremberg,Europe,EU,Germany,DE,,True,netcup GmbH,49.4527,11.0783,False,Netcup KVM,True,Bavaria,success,Europe/Berlin,90403,1789115635,1789309129.8408,8888,http,159.195.22.223:8888,True,7179.3773174286,3395,41333,7.5903237345734,159.195.22.223
True,1789309129.8039,elite,189.15471529532,1737661728.8722,AS198068 CLOUD.DOG OU,PAGM-AS,Jõhvi,Europe,EU,Estonia,EE,,True,PAGM network,59.3577,27.4222,False,Hosting Services,True,Ida-Virumaa,success,Europe/Tallinn,,1788774777,1789309129.8039,8080,http,5.45.126.128:8080,False,140.89679718018,104512,110058,48.707647853847,5.45.126.128
True,1789309129.6586,transparent,5238.1170011012,1773972320.8677,AS149878 PT Callysta Total Solusindo,IDNIC-CTSOLUSINDO-AS-ID,Banyumas,Asia,AS,Indonesia,ID,,False,PT Callysta Total Solusindo,-7.514,109.2914,False,PT Callysta Total Solusindo,True,Central Java,success,Asia/Jakarta,53191,1788776132,1789309129.6586,1111,http,103.189.117.82:1111,False,13522.956371307,19006,95773,16.558778173708,103.189.117.82
True,1789309007.7853,transparent,6868.9263487755,1751506962.7021,AS132199 Globe Telecom Inc.,GLOBE-MOBILE-5TH-GEN-AS,Cabanatuan City,Asia,AS,Philippines,PH,,False,Globe Telecom,15.4903,120.9682,True,,True,Central Luzon,success,Asia/Manila,3100,1789010283,1789309129.6486,8081,http,180.191.23.171:8081,False,5190.5052661896,53645,380001,12.370689456377,180.191.23.171
True,1789309129.5983,elite,5458.7866067886,1789263840.7472,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789263062,1789309129.5983,10229,socks5,45.74.31.30:10229,True,8443.633556366,50,331,13.123359580052,45.74.31.30
True,1789308929.0138,elite,4362.3269974967,1786140230.5685,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Amsterdam,Europe,EU,The Netherlands,NL,,True,"DigitalOcean, LLC",52.352,4.9392,False,"DigitalOcean, LLC",True,North Holland,success,Europe/Amsterdam,1098,1789162174,1789309129.3162,1081,socks5,161.35.90.93:1081,True,13266.158819199,103233,26035,79.859671380388,161.35.90.93
True,1789309012.8489,transparent,4113.1846658847,1783656949.5836,AS8452 TE-AS,TE-AS,Cairo,Africa,AF,Egypt,EG,,False,TE Data,30.0507,31.2489,False,,True,Cairo Governorate,success,Africa/Cairo,,1789099557,1789309129.2687,8081,http,41.33.60.42:8081,False,271.83079719543,19993,30662,39.468956667654,41.33.60.42
True,1789309129.1613,elite,8592.0956940797,1789160659.2176,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789158337,1789309129.1613,7550,socks5,45.74.31.30:7550,True,5378.9405822754,846,1071,44.131455399061,45.74.31.30
True,1789309128.9691,transparent,5619.6433894487,1787912929.5396,AS264778 TotalCom Venezuela C.A.,TotalCom Venezuela C.A.,Santa Cruz de Mora,South America,SA,Venezuela,VE,,False,Cogent Communications,8.39925,-71.6408,False,"TODONET TELECOMUNICACIONES, C.A",True,Mérida,success,America/Caracas,,1789122372,1789309128.9691,999,http,154.59.56.78:999,False,4103.9578914642,11841,4907,70.7009792214,154.59.56.78
True,1789309128.9487,elite,12998.473982623,1786585472.6478,AS209604 2E TELEKOMUNIKASYON LTD STI,TWO-E-Telekom,Singapore,Asia,AS,Singapore,SG,Central Water Catchment,True,2E TELEKOMUNIKASYON LTD,1.352,103.8198,False,Digital LLC,True,North West,success,Asia/Singapore,858877,1789003628,1789309128.9487,9050,socks5,45.38.210.105:9050,True,16392.905950546,12039,41060,22.672743366165,45.38.210.105
True,1789309128.9248,elite,11971.016260294,1789260201.3635,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1789257692,1789309128.9248,33001,http,174.138.165.213:33001,False,15442.542314529,13,239,5.1587301587302,174.138.165.213
True,1789309010.6057,elite,9229.8174863882,1776101686.3656,AS51167 Contabo GmbH,CONTABO,Nuremberg,Europe,EU,Germany,DE,,True,Contabo GmbH,49.405,11.1617,False,Contabo GmbH,True,Bavaria,success,Europe/Berlin,90475,1788801262,1789309128.7465,9050,socks5,167.86.86.221:9050,True,11045.886039734,51636,77229,40.069840530788,167.86.86.221
True,1789309128.7453,elite,11476.440945966,1785266954.9275,AS16276 OVH SAS,OVH,Wroclaw,Europe,EU,Poland,PL,,True,OVH SAS,51.1046,17.03,False,OVH Sp. z o. o,True,Lower Silesia,success,Europe/Warsaw,50-027,1788896183,1789309128.7453,3128,http,145.239.80.10:3128,False,15090.532779694,9691,24565,28.289934609995,145.239.80.10
True,1789308679.8507,elite,9682.6823624698,1789241766.1089,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789238003,1789309128.4404,8371,socks5,45.74.31.30:8371,True,27209.641456604,33,465,6.6265060240964,45.74.31.30
True,1789309128.4227,elite,3778.9953945351,1776078501.7313,AS24492 WiCAM Corporation Ltd.,IIT-WICAM-AS-AP,Phnom Penh,Asia,AS,Cambodia,KH,,False,WiCAM Corporation Ltd.,11.5583,104.9121,False,U Solutions,True,Phnom Penh,success,Asia/Phnom_Penh,,1788780692,1789309128.4227,1080,socks5,202.79.26.242:1080,True,8346.9958305359,81268,100000,44.833064854249,202.79.26.242
True,1789309128.4047,elite,7309.0953487143,1788282251.4115,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788884618,1789309128.4047,26067,socks5,45.74.31.42:26067,True,9957.5946331024,407,3259,11.102018548827,45.74.31.42
True,1789309128.3651,elite,5530.9402459373,1776117687.4727,AS41745 Baykov Ilya Sergeevich,FORTIS-AS,Helsinki,Europe,EU,Finland,FI,,False,Baykov Ilya Sergeevich,60.1698,24.9383,False,Baykov Ilya Sergeevich,True,Uusimaa,success,Europe/Helsinki,,1789080088,1789309128.3651,1080,socks5,193.221.203.14:1080,True,4840.8644199371,41202,106260,27.940757618912,193.221.203.14
True,1789309128.3555,transparent,6112.9548613812,1787775394.8798,AS133481 AIS Fibre,AIS-Fibre-AS-AP,Phaya Thai,Asia,AS,Thailand,TH,Khwaeng Samsen Nai,False,AIS-Fibre,13.7829,100.546,False,,True,Bangkok,success,Asia/Bangkok,10400,1788982967,1789309128.3555,8080,http,58.136.100.104:8080,False,9502.3553371429,2787,8706,24.249543200209,58.136.100.104
True,1789309118.5827,elite,9238.2923436306,1788448811.3116,AS210644 AEZA GROUP LLC,AEZA-AS,Frankfurt am Main,Europe,EU,Germany,DE,,True,Aeza International LTD,50.1169,8.6837,False,Aeza Group LLC,True,Hesse,success,Europe/Berlin,60313,1789051188,1789309128.354,3128,http,77.110.100.216:3128,True,8693.6283111572,5909,3767,61.068623398098,77.110.100.216
True,1789309128.3431,transparent,4834.9222574369,1783206927.2484,AS6849 JSC Ukrtelecom,UKRTELNET,Stepanivka,Europe,EU,Ukraine,UA,,False,UKRTELECOM,48.0475,32.4645,False,JSC Ukrtelecom,True,Kirovohrad Oblast,success,Europe/Kyiv,,1789252322,1789309128.3431,8081,http,94.179.153.218:8081,False,4894.4704532623,14496,39965,26.617212317071,94.179.153.218
True,1789309128.3249,transparent,6179.2808598097,1750184873.885,AS273084 FORZA BUSSINES S.A.C.,FORZA BUSSINES S.A.C.,Huaura,South America,SA,Peru,PE,,False,Forza Bussines S.A.C,-11.0617,-77.5977,False,Forza Bussines S.A.C,True,Lima region,success,America/Lima,,1788899754,1789309128.3249,999,http,38.183.183.114:999,False,13870.999574661,53639,388124,12.142030907976,38.183.183.114
True,1789309128.0681,elite,1127.5105204119,1776081502.3819,AS46562 Performive LLC,PERFORMIVE,Atlanta,North America,,United States,US,,True,Performive LLC,33.7488,-84.3877,False,Performive LLC,True,Georgia,success,America/New_York,30302,1788781393,1789309128.0681,14287,socks5,192.252.208.67:14287,True,926.61905288696,94840,80283,54.156221627085,192.252.208.67
True,1789309127.8897,transparent,5595.9640132756,1786894642.7037,AS135477 PT. Java Digital Nusantara,JAVADIGITAL-AS-ID,Cempaka,Asia,AS,Indonesia,ID,,False,PT. Java Digital Nusantara,-3.73235,104.668,False,CV Buana,True,South Sumatra,success,Asia/Jakarta,,1788709192,1789309127.8897,8181,http,103.122.1.188:8181,False,5181.919336319,4467,15394,22.491314636725,103.122.1.188
True,1789309038.8722,elite,5553.2624128319,1789215441.3295,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789212746,1789309127.835,37254,socks5,45.74.31.30:37254,True,2236.4675998688,840,636,56.910569105691,45.74.31.30
True,1789309127.8026,elite,6410.4821523969,1789089682.73,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789086726,1789309127.8026,11413,socks5,45.74.31.42:11413,True,12586.279392242,1525,1974,43.583881108888,45.74.31.42
True,1789309017.7008,elite,2965.1027423911,1782251443.7862,AS139021 West263 International Limited,WEST263GO-HK,Kwai Chung,Asia,AS,Hong Kong,HK,,False,West263 International Limited,22.3698,114.13,False,Zhongya PTE LTD,True,Kwai Tsing District,success,Asia/Hong_Kong,,1788903605,1789309127.7552,8888,http,103.43.191.71:8888,True,4175.5373477936,111609,6867,94.203889395321,103.43.191.71
True,1789309127.6894,transparent,5112.7826734023,1789279153.2974,AS35047 Abissnet sh.a.,AbissNet,Tirana,Europe,EU,Albania,AL,,False,Business Custommers,41.3253,19.8184,False,,False,Tirana,success,Europe/Tirane,,1789276335,1789309127.6894,8080,http,77.242.21.165:8080,True,5076.5836238861,154,136,53.103448275862,77.242.21.165
True,1789309127.6648,transparent,4886.0590068955,1786169823.9097,AS149360 PT Indo Telemedia Solusi,IDNIC-INTELMEDIA-AS-ID,South Jakarta,Asia,AS,Indonesia,ID,,False,PT Indo Telemedia Solusi,-6.2574,106.8453,False,PT Indo Telemedia Solusi,True,Jakarta,success,Asia/Jakarta,12760,1789190716,1789309127.6648,2026,http,103.180.123.111:2026,False,6313.1191730499,7614,20269,27.306961230858,103.180.123.111
True,1789309127.592,elite,7716.8354334333,1789171109.6296,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789169332,1789309127.592,5141,socks5,45.74.31.42:5141,True,13671.32973671,1043,1176,47.003154574132,45.74.31.42
True,1789309127.5802,elite,6597.6914537196,1787772115.0706,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789119504,1789309127.5802,16809,socks5,45.74.31.42:16809,True,12721.98343277,1471,6753,17.886673151751,45.74.31.42
True,1789309127.544,elite,7658.9635411015,1789204784.6538,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789202940,1789309127.544,10792,socks5,45.74.31.30:10792,True,11471.878767014,675,905,42.721518987342,45.74.31.30
True,1789309127.4342,elite,1134.0760897028,1776086970.4932,AS46562 Performive LLC,PERFORMIVE,Atlanta,North America,,United States,US,Fairlie-Poplar,True,Total Server Solutions L.L.C.,33.755,-84.3896,False,Divine Lighting,True,Georgia,success,America/New_York,30303,1788786880,1789309127.4342,4145,socks5,199.116.112.6:4145,True,881.32834434509,94093,80558,53.874870455938,199.116.112.6
True,1789309127.2979,transparent,5393.5058952793,1784266212.4776,AS28435 JAVIER TAMAYO GARCIA,JAVIER TAMAYO GARCIA,Salto de Agua,North America,,Mexico,MX,,False,Javier Tamayo Garcia,17.5532,-92.3339,False,"Tamayo Telecom, S.A. de C.V",True,Chiapas,success,America/Mexico_City,29900,1789102090,1789309127.2979,999,http,153.51.241.50:999,False,4480.7157516479,40271,22009,64.661207450225,153.51.241.50
True,1789309127.285,transparent,11964.090610309,1786595436.8104,AS62633 HostRush,SERVERDIME-SERVERCHEAP-HOSTRUSH,Jamestown,North America,,United States,US,,True,HostRush,42.0909,-79.2541,False,Universal Layer LLC,True,New York,success,America/New_York,14701,1789014317,1789309127.285,3128,http,65.75.201.86:3128,True,4160.7253551483,6069,16636,26.729795199295,65.75.201.86
True,1789309127.2484,elite,3422.9042573049,1784184660.4806,AS24940 Hetzner Online GmbH,HETZNER-AS,Nuremberg,Europe,EU,Germany,DE,,False,Hetzner Online GmbH,49.4527,11.0783,False,Hetzner,True,Bavaria,success,Europe/Berlin,90403,1789022230,1789309127.2484,8118,http,178.104.234.144:8118,True,327.36921310425,3495,30976,10.138957384468,178.104.234.144
True,1789309127.0651,elite,13218.921854689,1789175400.028,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1789172801,1789309127.0651,35774,http,174.138.165.213:35774,False,12233.736276627,37,679,5.1675977653631,174.138.165.213
True,1789309126.9447,elite,11694.866657257,1788751303.5264,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1788749780,1789309126.9447,37624,socks5,174.138.162.37:37624,True,6885.8184814453,240,5799,3.9741679085941,174.138.162.37
True,1789309126.9289,elite,4181.1171048289,1776081580.4564,AS149718 PT Satunol Digital Teknologi,BINERI-AS-ID,Petoosang,Asia,AS,Indonesia,ID,,False,SinergiNet,-3.4277,118.991,False,,True,West Sulawesi,success,Asia/Makassar,,1789226239,1789309126.9289,8199,socks5,223.25.109.163:8199,True,4299.0894317627,27516,49773,35.601443931219,223.25.109.163
True,1789309126.8846,elite,4452.6012324421,1788261787.3669,"AS20473 The Constant Company, LLC",AS-VULTR,Singapore,Asia,AS,Singapore,SG,Pioneer,True,SGP VULTR,1.32123,103.695,False,,False,South West,success,Asia/Singapore,627753,1788863013,1789309126.8846,1080,socks5,66.42.62.185:1080,True,6018.6407566071,9040,13221,40.609137055838,66.42.62.185
True,1789309126.8609,transparent,6213.0231306092,1785175921.2939,AS52468 UFINET PANAMA S.A.,UFINET PANAMA S.A.,Bogotá,South America,SA,Colombia,CO,,False,Ufinet Panama S.A.,4.6115,-74.0833,False,UFINET,True,Bogota D.C.,success,America/Bogota,111411,1788804743,1789309126.8609,8080,http,181.78.174.14:8080,False,11690.128326416,6714,27576,19.580052493438,181.78.174.14
True,1789309126.8447,elite,6001.6492696314,1788177753.3253,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788781468,1789309126.8447,6246,socks5,45.74.31.30:6246,True,4301.7427921295,2162,7320,22.801096815018,45.74.31.30
True,1789309126.8219,transparent,5872.8383075623,1788447651.1658,AS52468 UFINET PANAMA S.A.,UFINET PANAMA S.A.,Bogotá,South America,SA,Colombia,CO,,False,Ufinet Panama S.A.,4.7088,-74.0638,False,UFINET,True,Bogota D.C.,success,America/Bogota,111111,1789051707,1789309126.8219,999,http,181.78.234.82:999,False,6394.207239151,1050,4686,18.305439330544,181.78.234.82
True,1789308951.9516,elite,7190.46585618,1789217588.6643,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789215706,1789309126.7309,13406,socks5,45.74.31.50:13406,True,11211.077928543,821,641,56.155950752394,45.74.31.50
True,1789309126.6248,transparent,5823.0709019528,1788980333.5922,AS52363 Jumpnet Soluciones de Internet S.R.L.,Jumpnet Soluciones de Internet S.R.L.,Buenos Aires,South America,SA,Argentina,AR,,False,Jumpnet Soluciones de Internet S.R.L.,-34.6142,-58.3811,False,Jumpnet Soluciones de Internet S.R.L,True,Buenos Aires F.D.,success,America/Argentina/Buenos_Aires,1871,1788978270,1789309126.6248,8081,http,190.104.35.30:8081,False,7858.4311008453,465,1752,20.974289580514,190.104.35.30
True,1789309126.3461,elite,7091.7368936572,1788254632.4719,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,GCS-AS,Frankfurt am Main,Europe,EU,Germany,DE,,False,Global Connectivity Solutions LLP,50.1109,8.68213,False,Global Connectivity Solutions LLP,False,Hesse,success,Europe/Berlin,60313,1788856499,1789309126.3461,1080,http,193.233.74.146:1080,False,7099.9081134796,1419,5618,20.164842972858,193.233.74.146
True,1789309101.5168,elite,4759.3311003667,1765043695.6348,AS16276 OVH SAS,OVH,Roubaix,Europe,EU,France,FR,,True,OVH SAS,50.6924,3.20113,False,OVH SAS,True,Hauts-de-France,success,Europe/Paris,59100,1789240524,1789309126.2428,80,http,188.165.199.207:80,False,6829.2543888092,220011,185255,54.288047850054,188.165.199.207
True,1789309126.2369,elite,7910.2392026356,1789232224.6621,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789230334,1789309126.2369,9855,socks5,45.74.31.30:9855,True,2726.0236740112,406,506,44.517543859649,45.74.31.30
True,1789309126.2364,transparent,5731.6105251806,1787341166.2219,AS131706 PT SELARAS CITRA TERABIT,TERABIT-AS-ID,Sleman,Asia,AS,Indonesia,ID,,False,PT SELARAS CITRA TERABIT,-7.7549,110.2909,False,Terabit,True,Yogyakarta,success,Asia/Jakarta,55551,1789155603,1789309126.2364,8080,http,121.101.131.159:8080,False,6506.0710906982,3285,12005,21.484630477436,121.101.131.159
True,1789309126.2348,transparent,5738.5994496475,1785713877.2403,AS139952 PT Trisari Data Indonusa,TRIDATA-AS-ID,Madiun,Asia,AS,Indonesia,ID,,False,TRIDATA,-7.5682,111.4407,False,,True,East Java,success,Asia/Jakarta,63137,1788738093,1789309126.2348,8080,http,103.147.77.212:8080,False,7771.3565826416,7710,24015,24.302600472813,103.147.77.212
True,1789309126.2334,transparent,6013.2882709356,1783170057.3366,AS135478 PT. Cyberindo Aditama,ASN-CBNBroadband,North Jakarta,Asia,AS,Indonesia,ID,,False,Indonesia Network Information Center,-6.1804,106.9038,False,,True,Jakarta,success,Asia/Jakarta,14240,1789215644,1789309126.2334,1616,http,175.158.40.224:1616,False,7782.4568748474,16251,39141,29.338171577123,175.158.40.224
True,1789307918.3847,elite,2699.3733490581,1776078963.8034,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Pensacola,North America,,United States,US,,False,Cox Communications Inc.,30.4077,-87.219,False,Cox Communications,True,Florida,success,America/Chicago,32516,1788780191,1789309126.2079,49547,socks5,174.77.111.198:49547,True,1039.5109653473,138409,75233,64.785482255362,174.77.111.198
True,1789309126.1676,transparent,6440.5550213475,1787771624.2984,AS142393 PT Media Solusi Sukses,IDNIC-MEDIASOLUSISUKSES-AS-ID,Karawang,Asia,AS,Indonesia,ID,,False,PT Media Solusi Sukses,-6.30525,107.32,False,PT Media Solusi Sukses,True,West Java,success,Asia/Jakarta,,1788978741,1789309126.1676,1111,http,103.172.42.129:1111,True,7876.1429786682,2887,8637,25.05206525512,103.172.42.129
True,1789309125.8607,elite,6123.3073035949,1788905443.2762,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788901810,1789309125.8607,4536,socks5,45.74.31.42:4536,True,12004.39953804,2727,3970,40.719725250112,45.74.31.42
True,1789308997.6405,elite,8633.3891848619,1787596691.0412,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789068579,1789309125.833,6611,socks5,45.74.31.30:6611,True,13643.283605576,955,7773,10.941796516957,45.74.31.30
True,1789308979.624,elite,7634.3503470455,1787364714.4916,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788836143,1789309125.8188,5060,socks5,45.74.31.42:5060,True,9929.2335510254,3728,15671,19.217485437394,45.74.31.42
True,1789309117.1375,elite,2751.6745011729,1779648432.7869,AS45899 VNPT Corp,VNPT-AS-VN,Quận Ba,Asia,AS,Vietnam,VN,,False,VNPT Corp,10.7693,106.687,False,TTT Data Encryption and Technology Co. LTD,True,Ho Chi Minh City (HCMC),success,Asia/Ho_Chi_Minh,,1788717797,1789309125.811,9988,socks5,160.22.17.4:9988,True,3841.3443565369,197295,43034,82.093713201486,160.22.17.4
