alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1788718889.2234,transparent,10639.977910087,1787770609.1557,"AS12389 PJSC Rostelecom",ROSTELECOM-AS,Khanty-Mansiysk,Europe,EU,Russia,RU,,false,"PJSC Rostelecom",61.0061,69.0312,false,Rostelecom,true,Khanty-Mansia,success,Asia/Yekaterinburg,628012,1788373987,1788718889.2234,3128,http,2.63.162.204:3128,false,12506.144762039,1209,4848,19.960376423972,2.63.162.204
true,1788718889.209,anonymous,8403.7601148301,1757866281.8013,"AS134366 Cloud Computing HK Limited",CCHL-AS-AP,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Yunify Technologies Inc",22.3193,114.169,false,"Yunify Technologies Inc.",true,Kowloon,success,Asia/Hong_Kong,999077,1788207874,1788718889.209,10023,http,139.198.113.42:10023,false,18918.193340302,72226,95074,43.171548117155,139.198.113.42
true,1788718889.2075,transparent,5847.6231569249,1778932314.2585,"AS273217 ACOLME TECH, SRL","ACOLME TECH, SRL","Santo Domingo Este","North America",NA,"Dominican Republic",DO,,false,"Cogent Communications",18.4842,-69.8466,false,"Alcome Tech SRL",true,"Santo Domingo Province",success,America/Santo_Domingo,11605,1788609473,1788718889.2075,999,http,38.75.82.210:999,false,6233.8030338287,20934,67311,23.722590515043,38.75.82.210
true,1788718888.9679,transparent,6164.9881360552,1776123615.6739,"AS24863 Link Egypt (Link.NET)",LINKdotNET-AS,Cairo,Africa,AF,Egypt,EG,,false,"LINKdotNET AS number",30.0507,31.2489,false,"Link Egypt (Link.NET)",true,"Cairo Governorate",success,Africa/Cairo,,1788221640,1788718888.9679,1981,http,41.128.72.136:1981,false,4070.3694820404,13521,85334,13.677608618684,41.128.72.136
true,1788718888.9023,transparent,6203.467737196,1777880323.6221,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Quevedo,"South America",SA,Ecuador,EC,,false,"Ufinet Panama S.A.",-1.02881,-79.4626,false,"Nedetel S.A",true,"Los Ríos",success,America/Guayaquil,,1788163803,1788718888.9023,999,http,45.71.186.211:999,false,3062.4761581421,35071,69045,33.684544162281,45.71.186.211
true,1788718888.8884,transparent,7903.0734016503,1754588408.8254,"AS150274 PT Gateway media Zafira",IDNIC-ZAFIRA-AS-ID,Sambas,Asia,AS,Indonesia,ID,,false,"PT Gateway media Zafira",1.33333,109.25,false,"PT Gateway media Zafira",false,"West Kalimantan",success,Asia/Pontianak,,1788255757,1788718888.8884,8181,http,103.39.70.5:8181,false,9905.2166938782,13025,48044,21.328333524374,103.39.70.5
true,1788718888.6528,transparent,12675.72376937,1782927823.6831,"AS140457 PT Ikhlas Cipta Teknologi",IMEDIANET-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT IKHLAS CIPTA TEKNOLOGI",-6.19445,106.823,false,,true,Jakarta,success,Asia/Pontianak,,1788370071,1788718888.6528,3125,http,45.198.23.1:3125,false,13631.547927856,3354,38766,7.962962962963,45.198.23.1
true,1788718888.6179,elite,10142.874293857,1788378312.2304,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,InternetXS,true,Arizona,success,America/Phoenix,85001,1788377194,1788718888.6179,20611,http,174.138.162.37:20611,false,7256.8323612213,36,1503,2.3391812865497,174.138.162.37
true,1788718590.2784,elite,617.84409334398,1786028691.7628,"AS24429 Zhejiang Taobao Network Co.,Ltd",Taobao,Hanoi,Asia,AS,Vietnam,VN,,true,"Zhejiang Taobao Network Co., Ltd",21.0278,105.834,false,"Alibaba.com LLC",true,Hanoi,success,Asia/Bangkok,,1788444451,1788718888.6148,9999,http,163.181.207.167:9999,true,613.2116317749,12399,15214,44.902763191251,163.181.207.167
true,1788718546.4015,elite,7334.4065910605,1787165788.8693,"AS132165 Connect Communications",CONNECT-AS-AP,"Tando Adam",Asia,AS,Pakistan,PK,,false,"Connect Communication",25.8943,68.5247,false,WANGSU,true,Sindh,success,Asia/Karachi,68050,1788374386,1788718888.423,10929,http,111.119.162.248:10929,true,1990.3461933136,4381,9169,32.332103321033,111.119.162.248
true,1788718888.3094,transparent,7369.7504215082,1753689308.5898,"AS8717 A1 Bulgaria EAD",A1BG,Sofia,Europe,EU,Bulgaria,BG,,false,"A1 Bulgaria EAD",42.6977,23.3219,false,"ESRI BULGARIA Network",true,Sofia-Capital,success,Europe/Sofia,1000,1788253479,1788718888.3094,8001,http,213.169.33.3:8001,true,4705.4195404053,65067,356992,15.416564982621,213.169.33.3
true,1788718732.8729,elite,4939.126197808,1710663055.6423,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Prasanna Technologies",true,Arizona,success,America/Phoenix,85001,1788368111,1788718888.1562,80,http,108.170.12.13:80,false,8253.4592151642,90073,899019,9.1066351765053,108.170.12.13
true,1788718888.1266,transparent,6396.4262466874,1760979718.4332,"AS139418 PT Gasatek Bintang Nusantara",GASATEKNET-AS-ID,Telengsari,Asia,AS,Indonesia,ID,,false,"PT Gasatek Bintang Nusantara",-8.1814,113.692,false,,true,"East Java",success,Asia/Jakarta,,1788198887,1788718888.1266,3128,http,103.144.18.70:3128,false,12804.822683334,11673,44857,20.649212807359,103.144.18.70
true,1788718887.9509,transparent,13036.98926578,1778052869.8267,"AS136873 MEGADATA-ISP",MEGADATA-AS-ID,Arjasa,Asia,AS,Indonesia,ID,,false,MEGADATA-ISP,-8.12104,113.747,false,"PT Lumajang Network Nusantara",true,"East Java",success,Asia/Jakarta,,1788335791,1788718887.9509,3125,http,157.66.128.163:3125,false,7316.2081241608,5146,68765,6.9624277847682,157.66.128.163
true,1788718887.8203,transparent,6023.6067034551,1786221752.7807,"AS134129 PT IDN NUSANTARA NETWORK",IDNIC-IDNNUNET-ID,Depok,Asia,AS,Indonesia,ID,,false,"PT IDN NUSANTARA NETWORK",-6.4,106.819,false,"PT IDN NUSANTARA NETWORK",true,"West Java",success,Asia/Jakarta,,1788639743,1788718887.8203,1111,http,165.99.192.25:1111,false,4589.4374847412,4628,17315,21.09100852208,165.99.192.25
true,1788718887.7454,elite,4648.3757875275,1732428620.7345,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Dubai,Asia,AS,"United Arab Emirates",AE,,true,"Alibaba Cloud LLC",25.0734,55.2979,false,ALICLOUD-UAE,true,Dubai,success,Asia/Dubai,,1788391546,1788718887.7454,1234,http,47.91.120.190:1234,false,2257.381439209,2345,235557,0.98569999411522,47.91.120.190
true,1788718887.5732,elite,4439.0191160172,1720478760.1892,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Dubai,Asia,AS,"United Arab Emirates",AE,,true,"Alibaba Cloud LLC",25.0734,55.2979,false,ALICLOUD-UAE,true,Dubai,success,Asia/Dubai,,1788554595,1788718887.5732,9080,http,47.91.120.190:9080,false,2294.7726249695,4048,388828,1.0303505431739,47.91.120.190
true,1788718825.7208,transparent,4818.1068897247,1788716703.6635,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,"Davao City",Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",7.0712,125.6089,false,"Philippine Long Distance Telephone Co",false,"Davao Region",success,Asia/Manila,8000,1788713245,1788718887.3222,8080,http,124.217.106.3:8080,true,1209.1023921967,4,12,25,124.217.106.3
true,1788718887.2129,transparent,5801.2489898408,1787398512.7564,"AS4788 TM TECHNOLOGY SERVICES SDN. BHD.",TTSSB-MY,"Kuala Lumpur",Asia,AS,Malaysia,MY,,false,"TM TECHNOLOGY SERVICES SDN BHD",3.1408,101.6852,false,"Adsl Streamyx",true,"Kuala Lumpur",success,Asia/Kuala_Lumpur,50515,1788607325,1788718887.2129,8080,http,175.138.75.83:8080,false,14437.952041626,3008,8402,26.362839614373,175.138.75.83
true,1788718887.117,elite,11212.525866248,1788664546.7328,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788661035,1788718887.117,9249,http,174.138.165.211:9249,true,6360.6026172638,22,252,8.029197080292,174.138.165.211
true,1788718886.8668,elite,7483.7518533071,1788716886.2148,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,InternetXS,true,Arizona,success,America/Phoenix,85001,1788713150,1788718886.8668,8182,http,174.138.162.37:8182,false,1031.8388938904,3,11,21.428571428571,174.138.162.37
true,1788718728.6588,elite,655.61497401494,1786027232.3771,"AS24429 Zhejiang Taobao Network Co.,Ltd",Taobao,Hanoi,Asia,AS,Vietnam,VN,,true,"Zhejiang Taobao Network Co., Ltd",21.0278,105.834,false,"Alibaba.com LLC",true,Hanoi,success,Asia/Bangkok,,1788446112,1788718886.8593,9999,http,163.181.207.230:9999,true,655.64012527466,12044,15341,43.980281175826,163.181.207.230
true,1788710896.0698,elite,1913.3537849324,1788446605.3215,"AS197540 netcup GmbH",netcup-AS,Nuremberg,Europe,EU,Germany,DE,,true,"netcup GmbH",49.4527,11.0783,false,"netcup GmbH",true,Bavaria,success,Europe/Berlin,90403,1788444103,1788718886.7945,8081,http,152.53.183.107:8081,true,1770.9383964539,4470,114,97.513089005236,152.53.183.107
true,1788718886.7684,elite,4117.912284458,1750235492.5639,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Dubai,Asia,AS,"United Arab Emirates",AE,,true,"Alibaba Cloud LLC",25.0734,55.2979,false,ALICLOUD-UAE,true,Dubai,success,Asia/Dubai,,1788257605,1788718886.7684,9999,http,47.91.120.190:9999,false,2261.0952854156,951,70697,1.3273224653863,47.91.120.190
true,1788718886.6124,elite,10170.793066854,1788415897.8047,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,InternetXS,true,Arizona,success,America/Phoenix,85001,1788413812,1788718886.6124,37254,socks5,174.138.162.37:37254,true,6395.1730728149,184,3070,5.6545789797173,174.138.162.37
true,1788718854.031,elite,2311.0710042174,1785052197.2807,"AS23724 IDC, China Telecommunications Corporation",CHINANET-IDC-BJ-AP,Yangpu,Asia,AS,China,CN,"Yangpu Qu",true,UCLOUD,31.2999,121.508,false,"Shanghai UCloud Information Technology Company Limited",true,Shanghai,success,Asia/Shanghai,,1788677622,1788718886.4337,7890,http,117.50.194.130:7890,false,6726.7758846283,47124,9372,83.411214953271,117.50.194.130
true,1788718886.3236,transparent,5934.372969563,1774475699.9104,"AS14080 Telmex Colombia S.A.","Telmex Colombia S.A.",Bogotá,"South America",SA,Colombia,CO,,false,"Telmex Colombia S.A.",4.7043,-74.1202,false,"Telmex Colombia S.A.",true,"Bogota D.C.",success,America/Bogota,111041,1788389014,1788718886.3236,8095,http,181.57.171.254:8095,false,11546.012401581,28732,129941,18.107680575775,181.57.171.254
true,1788718886.1809,elite,7091.3059584057,1788613683.5225,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788612562,1788718886.1809,38202,http,174.138.165.211:38202,false,4530.3344726562,131,568,18.741058655222,174.138.165.211
true,1787800701.3328,anonymous,445.15598035347,1787586426.8271,"AS396982 Google LLC",GOOGLE-CLOUD-PLATFORM,"Santa Clara","North America",NA,"United States",US,,true,"Google LLC",37.3834,-121.983,false,"Palo Alto Networks, Inc",false,California,success,America/Los_Angeles,95054,1788190570,1788718886.0545,8081,http,153.72.68.0:8081,false,405.82418441772,20400,6,99.97059688327,153.72.68.0
true,1788718834.1316,transparent,7447.7009309663,1788650721.6998,"AS24835 Vodafone Data",RAYA-AS,"New Cairo",Africa,AF,Egypt,EG,,false,"Vodafone Data - Egypt",30.03,31.47,false,"Vodafone Data",false,"Cairo Governorate",success,Africa/Cairo,,1788649346,1788718885.786,1976,http,196.204.80.107:1976,false,14939.221143723,108,375,22.360248447205,196.204.80.107
true,1788718885.7625,elite,4528.6139554902,1783593618.2949,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Dubai,Asia,AS,"United Arab Emirates",AE,,true,"Alibaba Cloud LLC",25.0734,55.2979,false,ALICLOUD-UAE,true,Dubai,success,Asia/Dubai,,1788430286,1788718885.7625,9000,http,47.91.120.190:9000,false,2252.5265216827,379,31543,1.1872689681098,47.91.120.190
true,1788718885.6387,transparent,6221.6669597449,1743038617.7053,"AS701 Verizon Business",UUNET,Philadelphia,"North America",NA,"United States",US,,false,"Verizon Business",40.0417,-75.021,false,"Verizon Business",true,Pennsylvania,success,America/New_York,19136,1788362808,1788718885.6387,999,http,96.227.245.221:999,true,19372.303009033,30845,259955,10.606946354883,96.227.245.221
true,1788718681.5946,transparent,4113.592234728,1788433870.1503,"AS274255 M&S.NET, C.A.","M&S.NET, C.A.",Quíbor,"South America",SA,Venezuela,VE,,false,"M&S.NET, C.A.",9.9307,-69.6174,false,"M&S.NET, C.A",false,Lara,success,America/Caracas,3061,1788430643,1788718885.4628,999,http,154.3.76.14:999,false,3901.2405872345,3629,596,85.89349112426,154.3.76.14
true,1788718760.5049,transparent,6707.3927117244,1761459121.704,"AS42183 NET 360 S.A.R.L",net360,Baalbek,Asia,AS,Lebanon,LB,,false,"NET 360 S.A.R.L",34.0046,36.2154,false,,true,"Baalbek-Hermel Governorate",success,Asia/Beirut,,1788169417,1788718885.2324,8724,http,185.82.99.20:8724,false,13613.807201385,11113,57508,16.194750878011,185.82.99.20
true,1788718885.209,elite,9198.0395888895,1788154135.5176,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,InternetXS,false,Arizona,success,America/Phoenix,85001,1788150767,1788718885.209,37254,http,174.138.162.37:37254,false,9277.7941226959,246,2570,8.7357954545455,174.138.162.37
true,1788718885.1637,elite,3289.2023520994,1783543326.5575,"AS9808 China Mobile Communications Group Co., Ltd.",CHINAMOBILE-CN,Guangzhou,Asia,AS,China,CN,,false,"China Mobile communications corporation",23.1317,113.266,true,"China Mobile",true,Guangdong,success,Asia/Shanghai,510000,1788381741,1788718885.1637,7890,http,218.207.164.174:7890,false,8042.3629283905,12722,34445,26.972247545954,218.207.164.174
true,1788718885.1409,elite,8031.6909500197,1788624846.6578,"AS57043 HOSTKEY B.V.",HOSTKEY-AS,Helsinki,Europe,EU,Finland,FI,,true,"Hostkey B.V.",60.1719,24.9347,false,"Hostkey B.V",false,Uusimaa,success,Europe/Helsinki,00221,1788623269,1788718885.1409,8080,http,193.84.2.57:8080,false,9911.8838310242,255,508,33.420707732634,193.84.2.57
true,1788718885.0162,elite,8325.9474907334,1787785422.5858,"AS56971 AS56971 Cloud",AS56971,Paris,Europe,EU,France,FR,,true,"CGI GLOBAL LIMITED",48.8558,2.3494,false,"CGI GLOBAL LIMITED",true,Île-de-France,success,Europe/Paris,75001,1788389245,1788718885.0162,3128,http,46.8.224.66:3128,false,5813.728094101,1016,5304,16.075949367089,46.8.224.66
true,1788718865.8907,transparent,5742.4640637168,1783452394.6204,"AS215208 PT Citra Celebas Multimedia",PT-Citra-Celebas-Multimedia,Makassar,Asia,AS,Indonesia,ID,,false,"PT Citra Celebas Multimedia",-5.14861,119.432,false,,true,"South Sulawesi",success,Asia/Makassar,,1788289582,1788718884.7447,8080,http,45.198.8.10:8080,false,15450.483798981,11695,35494,24.783318146178,45.198.8.10
true,1788718683.1458,anonymous,5803.5358500281,1785796803.3843,"AS147096 PT Jaya Sejahtra Nugraha",IDNIC-STRONGNET-AS-ID,Sumedang,Asia,AS,Indonesia,ID,,false,"PT Jaya Sejahtra Nugraha",-6.7778,107.8993,false,,true,"West Java",success,Asia/Jakarta,45364,1788215290,1788718884.3369,3128,http,103.174.122.232:3128,false,10256.164073944,4653,20494,18.503201177079,103.174.122.232
true,1788718884.241,elite,4071.1031723329,1730483318.0993,"AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",UCLOUD-HK-AS-AP,"Ho Chi Minh City",Asia,AS,Vietnam,VN,,true,"UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",10.822,106.6257,false,"Ucloud Information Technology (hk) Limited",true,"Ho Chi Minh",success,Asia/Ho_Chi_Minh,700000,1788172575,1788718884.241,8168,http,123.58.199.232:8168,false,4916.9037342072,141377,323166,30.43356589164,123.58.199.232
true,1788718884.205,elite,7461.2476825714,1788716228.9395,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,InternetXS,true,Arizona,success,America/Phoenix,85001,1788714491,1788718884.205,36027,http,174.138.162.35:36027,false,2841.8536186218,2,11,15.384615384615,174.138.162.35
true,1788718762.4133,transparent,11333.442922428,1787267273.1615,"AS395839 HOSTKEY",HOSTKEY-USA,"New York","North America",NA,"United States",US,,true,HOSTKEY,40.7126,-74.0066,false,HOSTKEY,true,"New York",success,America/New_York,10118,1788473628,1788718883.9424,3128,http,205.172.56.239:3128,true,2531.0254096985,4437,8350,34.699303980605,205.172.56.239
true,1788717021.9324,elite,4490.0895163641,1750609263.6185,"AS328212 THE UNIVERSITY OF CAPE COAST",The-University-Of-Cape-Coast-AS,Accra,Africa,AF,Ghana,GH,,false,"THE UNIVERSITY OF CAPE COAST",5.5545,-0.1902,false,"University of Cape Coast",true,"Greater Accra Region",success,Africa/Accra,,1788370594,1788718883.9393,80,http,156.38.112.11:80,false,2899.3992805481,162459,78483,67.426600592674,156.38.112.11
true,1788718883.7131,transparent,11034.070574125,1780204968.452,"AS8075 Microsoft Corporation",MICROSOFT-CORP-MSN-AS-BLOCK,Boydton,"North America",NA,"United States",US,,true,"Microsoft Corporation",36.677696,-78.37471,false,"Microsoft Azure Cloud (eastus2)",true,Virginia,success,America/New_York,23917,1788671031,1788718883.7131,3128,http,20.110.224.54:3128,true,14353.028774261,25055,53739,31.798106454806,20.110.224.54
true,1788718883.557,transparent,5742.2566433808,1758579299.9042,"AS149878 PT Callysta Total Solusindo",IDNIC-CTSOLUSINDO-AS-ID,Wonosobo,Asia,AS,Indonesia,ID,,false,"PT Callysta Total Solusindo",-7.35889,109.903,false,"PT Callysta Total Solusindo",true,"Central Java",success,Asia/Jakarta,,1788173548,1788718883.557,8080,http,103.189.116.20:8080,false,16328.710317612,23091,91996,20.06395161921,103.189.116.20
true,1788715746.1277,elite,3607.8690960254,1788301105.639,"AS4808 China Unicom Beijing Province Network",CHINA169-BJ,Jinrongjie,Asia,AS,China,CN,"Xicheng District",false,"China Unicom Beijing Province Network",39.9236,116.36,false,,false,Beijing,success,Asia/Shanghai,,1788298304,1788718883.4781,18888,http,111.206.4.163:18888,true,1810.7166290283,6864,181,97.430801987225,111.206.4.163
true,1788718883.4615,transparent,10720.31449029,1788332259.4137,"AS63949 Akamai Connected Cloud",AKAMAI-LINODE-AP,Singapore,Asia,AS,Singapore,SG,Changi,true,"Akamai Technologies, Inc.",1.3586,103.99,false,"Akamai Technologies, Inc.",false,"South East",success,Asia/Singapore,819643,1788330772,1788718883.4615,3128,http,172.237.90.118:3128,true,12835.758686066,1537,1726,47.103892123812,172.237.90.118
true,1788718882.9114,elite,7552.9578904592,1786781647.0005,"AS132165 Connect Communications",CONNECT-AS-AP,"Tando Adam",Asia,AS,Pakistan,PK,,false,"Connect Communication",25.8943,68.5247,false,WANGSU,true,Sindh,success,Asia/Karachi,68050,1788594707,1788718882.9114,10921,http,111.119.162.248:10921,true,10886.23547554,6211,11678,34.719660126335,111.119.162.248
true,1788718882.5244,transparent,6019.9444827138,1778047779.599,"AS27947 Telconet S.A","Telconet S.A",Guayaquil,"South America",SA,Ecuador,EC,,false,"Telconet S.A",-2.2038,-79.8819,false,"Pacheco Nivicela Juan Leonardo",true,Guayas,success,America/Guayaquil,,1788329737,1788718882.5244,999,http,181.198.66.34:999,false,6132.1158409119,22502,70347,24.235048304236,181.198.66.34
true,1788718882.379,transparent,12860.64490922,1788485034.9632,"AS153096 PT High Speed Connection Network",IDNIC-HSCNET-AS-ID,"Purwodadi Grobogan",Asia,AS,Indonesia,ID,,false,"PT High Speed Connection",-7.1182,110.9605,false,,false,"Central Java",success,Asia/Jakarta,58112,1788481978,1788718882.379,3125,http,160.25.119.39:3125,false,15420.070648193,110,1176,8.5536547433904,160.25.119.39
true,1788718781.2392,transparent,5707.5166621714,1767222768.5568,"AS22884 TOTAL PLAY TELECOMUNICACIONES, S.A.P.I. DE C.V.","TOTAL PLAY TELECOMUNICACIONES, S.A.P.I. DE C.V.","Dos Ríos","North America",NA,Mexico,MX,,false,"Total Play Telecomunicaciones SA De CV",19.1839,-97.0758,false,"TOTAL PLAY TELECOMUNICACIONES, S.A.P.I. DE C.V",true,Puebla,success,America/Mexico_City,,1788393738,1788718882.3129,8080,http,187.251.230.15:8080,false,14365.164995193,48097,279075,14.700830144389,187.251.230.15
true,1788718882.3041,elite,16507.907928451,1781094954.1328,"AS26832 Rica Web Services",RICAWEBSERVICES,Montreal,"North America",NA,Canada,CA,,true,"Rica Web Services",45.5075,-73.5887,false,"Rica Web Services",true,Quebec,success,America/Toronto,H3H,1788350105,1788718882.3041,9050,socks5,38.49.218.166:9050,true,28516.639471054,19054,78101,19.611960269672,38.49.218.166
true,1788718882.1153,elite,4719.6245537667,1787350608.7515,"AS215590 DpkgSoft International Limited",XORA-AS,Helsinki,Europe,EU,Finland,FI,,true,"DpkgSoft International Limited",60.1699,24.9384,false,"Xorek.Cloud Helsinki",true,Uusimaa,success,Europe/Helsinki,00121,1788559456,1788718882.1153,80,http,2.26.68.16:80,false,1993.3598041534,2563,8752,22.651347768449,2.26.68.16
true,1788718836.517,elite,11784.380181743,1788108160.5895,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788712552,1788718881.9003,35975,http,174.138.165.204:35975,false,11776.021718979,423,3113,11.962669683258,174.138.165.204
true,1788712250.1908,elite,640.49867543791,1765108213.2311,"AS201691 Fannavari Etelaate Samane Kavoshgar Ide Ltd.",weide,Sadra,Asia,AS,Iran,IR,"Phase 1",true,"Fannavari Etelaate Samane Kavoshgar Ide Ltd.",29.7959,52.5117,false,Sevenhost,true,Fars,success,Asia/Tehran,,1788176467,1788718881.889,80,http,185.88.177.40:80,false,680.98306655884,40148,21129,65.518873312989,185.88.177.40
true,1788718881.8698,transparent,5976.4124082911,1786764947.6907,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,"Makati City",Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.5654,121.022,false,"Philippine Long Distance Telephone Company",true,"Metro Manila",success,Asia/Manila,1551,1788577598,1788718881.8698,8181,http,124.105.110.243:8181,false,8632.5645446777,4115,13252,23.694362872114,124.105.110.243
true,1788718881.6615,transparent,5679.1895046116,1783783712.2596,"AS269741 INVERSIONES RED NET 2030, C.A","INVERSIONES RED NET 2030, C.A",Ocumare,"South America",SA,Venezuela,VE,,false,"Cogent Communications",10.1182,-66.7751,false,"GIGAPOP, C.A",true,Miranda,success,America/Caracas,,1788619355,1788718881.6615,999,http,38.9.184.177:999,false,9901.8530845642,12103,32493,27.139205309893,38.9.184.177
true,1788718881.6422,transparent,5913.9110389293,1750931980.163,"AS132199 Globe Telecom Inc.",GLOBE-MOBILE-5TH-GEN-AS,"Cabanatuan City",Asia,AS,Philippines,PH,,false,"Globe Telecom",15.4903,120.9682,true,,true,"Central Luzon",success,Asia/Manila,3100,1788378979,1788718881.6422,8081,http,180.191.14.210:8081,false,12690.450668335,31857,202849,13.573151091152,180.191.14.210
true,1788718881.4809,elite,4815.1684325176,1788444450.108,"AS55701 PT. Usaha Adisanggoro",ASNET-AS-ID,Cibinong,Asia,AS,Indonesia,ID,,true,"PT Usaha Adi Sanggoro",-6.48167,106.854,false,,true,"West Java",success,Asia/Jakarta,,1788441389,1788718881.4809,69,socks5,43.252.238.252:69,true,8240.0431632996,1455,3911,27.115169586284,43.252.238.252
true,1788718881.4437,transparent,12175.668996812,1787109018.7648,"AS215102 GLOBALTECH LLC",GLT-AS,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Closed Joint Stock Company ""AbkhazMedia""",52.3676,4.90414,false,"Globaltech LLC",true,"North Holland",success,Europe/Amsterdam,1012,1788316461,1788718881.4437,3128,http,77.105.160.250:3128,true,3605.7951450348,4912,9663,33.70154373928,77.105.160.250
true,1788718881.4364,elite,4403.183199344,1783535745.4294,"AS6698 Virtual Systems LLC",virtualsystems,Kyiv,Europe,EU,Ukraine,UA,,true,"Virtual Systems LLC",50.458,30.5303,false,,true,"Kyiv City",success,Europe/Kyiv,01001,1788373024,1788718881.4364,7799,http,91.218.49.249:7799,false,2092.874288559,2334,35840,6.1141090794782,91.218.49.249
true,1788715676.9677,transparent,5213.304514697,1783542686.721,"AS59019 Beijing Kingsoft Cloud Internet Technology Co., Ltd",BJKSCNET,Beijing,Asia,AS,China,CN,,true,"Beijing Kingsoft Cloud Internet Technology Co",39.9042,116.407,false,"Beijing Kingsoft Cloud Internet Technology Co., Ltd.",true,Beijing,success,Asia/Shanghai,100000,1788378275,1788718880.8763,15010,http,120.92.111.242:15010,true,973.65927696228,71590,8962,88.874267553878,120.92.111.242
true,1788718880.7529,elite,13746.452927589,1788673233.316,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788672534,1788718880.7529,38047,http,174.138.165.213:38047,false,11849.398612976,65,260,20,174.138.165.213
true,1788718880.6273,elite,635.6224828134,1786025984.9762,"AS24429 Zhejiang Taobao Network Co.,Ltd",Taobao,Hanoi,Asia,AS,Vietnam,VN,,true,"Zhejiang Taobao Network Co., Ltd",21.0278,105.834,false,"Alibaba.com LLC",true,Hanoi,success,Asia/Bangkok,,1788442476,1788718880.6273,9999,http,163.181.207.226:9999,true,640.48194885254,11757,15370,43.340583182807,163.181.207.226
true,1788676039.015,elite,597.03991147116,1788297876.7954,"AS63023 GTHost",AS-GLOBALTELEHOST,"Los Angeles","North America",NA,"United States",US,,true,"Ipxo LLC",34.0544,-118.244,false,"Ipxo LLC",false,California,success,America/Los_Angeles,90060,1788296687,1788718880.5795,3128,http,140.99.255.67:3128,true,310.4100227356,7288,14,99.808271706382,140.99.255.67
true,1788718880.3243,transparent,5763.5865672359,1786306361.3991,"AS141077 RSTNET",RSTNET-AS-ID,Jatibarang,Asia,AS,Indonesia,ID,,false,RSTNET,-6.47472,108.315,false,,true,"West Java",success,Asia/Jakarta,,1788119696,1788718880.3243,8818,http,103.156.17.71:8818,false,8735.5079650879,4749,16671,22.170868347339,103.156.17.71
